Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,target
Male,35.061344,1.766239,108.748604,yes,yes,2.604005,3.799352,Sometimes,no,1.303883,no,1.891573,1.053941,Sometimes,Public_Transportation,1
Female,28.079827,1.667626,68.534180,yes,yes,1.688328,1.970366,Frequently,no,1.375775,no,1.003678,0.180512,Frequently,Public_Transportation,0
Male,16.718921,1.845955,92.578397,yes,yes,1.470333,2.915759,no,no,2.995766,no,1.132533,1.718529,no,Public_Transportation,0
Female,26.335079,1.687668,112.340579,yes,yes,1.480205,3.711480,Sometimes,no,2.963457,no,0.008870,0.646707,Sometimes,Public_Transportation,0
Female,16.755686,1.686863,89.316493,yes,yes,1.077149,3.584985,Sometimes,no,2.408945,no,2.211442,1.199171,no,Public_Transportation,0
Female,19.710299,1.717691,75.834230,yes,yes,2.825133,3.830968,Sometimes,no,1.837638,no,0.534247,1.191317,Sometimes,Public_Transportation,0
Female,18.218492,1.611960,51.503179,yes,yes,2.430639,2.317247,Sometimes,no,2.637264,no,2.070372,0.850757,Sometimes,Public_Transportation,0
Female,18.675473,1.687564,130.093658,yes,yes,2.090254,3.716952,Sometimes,no,2.553515,no,2.153823,1.912840,no,Public_Transportation,0
Male,20.630483,1.747652,112.643426,yes,yes,2.453062,3.226628,Sometimes,no,1.360907,no,0.554862,1.049714,Sometimes,Public_Transportation,1
Male,16.481746,1.828990,54.513104,yes,yes,2.323803,1.328485,Sometimes,no,1.678877,no,1.439704,0.277239,Sometimes,Automobile,0
Male,19.221692,1.714880,57.137854,yes,yes,1.919809,1.250292,Sometimes,no,1.987619,no,2.856509,1.843082,Sometimes,Public_Transportation,0
Male,18.255830,1.705280,67.461770,yes,yes,1.302745,3.857682,Sometimes,no,2.198000,no,2.778612,1.891485,no,Public_Transportation,0
Female,24.072250,1.644188,70.128909,yes,yes,2.728219,3.941440,Sometimes,no,1.536892,no,2.696810,0.539559,Sometimes,Public_Transportation,0
Female,15.924573,1.639773,41.257394,yes,yes,2.359517,1.891411,Sometimes,no,1.206665,no,2.649325,0.071194,no,Public_Transportation,0
Female,16.062900,1.690286,87.252750,yes,yes,1.131019,1.888023,Frequently,no,2.024619,no,0.836278,0.618031,Sometimes,Automobile,0
Male,23.448396,1.810233,115.792077,yes,yes,1.582979,3.866098,Sometimes,no,2.666974,no,2.081710,1.373467,Sometimes,Walking,1
Male,30.797003,1.712106,100.308691,no,no,1.566605,2.605919,Frequently,no,1.270191,no,2.424975,0.376942,no,Automobile,0
Female,24.005971,1.610195,41.030090,no,yes,1.770908,1.784257,Sometimes,no,1.848588,no,0.177566,1.864133,Frequently,Public_Transportation,0
Male,26.154701,1.710374,60.171949,yes,yes,2.780473,2.451300,Sometimes,no,2.435204,no,1.861356,0.672540,Sometimes,Public_Transportation,0
Male,18.254670,1.766658,100.601497,no,yes,2.063955,2.781815,Sometimes,no,1.154753,no,1.823855,1.060826,no,Public_Transportation,0
Male,16.360380,1.776997,52.173929,yes,yes,2.839052,2.196709,Sometimes,no,1.401258,no,0.511215,1.314936,Sometimes,Public_Transportation,0
Male,18.464428,1.663237,63.346661,no,yes,1.234665,3.820893,Sometimes,no,2.396008,yes,1.540473,1.558463,no,Automobile,0
Female,26.470472,1.624157,96.822489,yes,yes,2.875922,2.876240,Sometimes,no,1.745212,no,2.129604,0.321862,Sometimes,Public_Transportation,0
Female,20.757019,1.631886,71.195366,yes,yes,2.202615,1.799032,Sometimes,no,2.414795,no,2.671646,0.468619,Sometimes,Public_Transportation,0
Female,17.626430,1.647403,129.070017,yes,yes,1.051642,1.693406,Frequently,no,1.044216,yes,1.987755,0.788568,Sometimes,Walking,0
Female,17.508650,1.662808,69.333036,yes,yes,2.574952,1.502078,Sometimes,no,2.640969,no,1.707401,0.222163,no,Public_Transportation,0
Male,17.379561,1.761855,49.732957,yes,yes,2.666050,2.121386,Sometimes,no,1.600501,no,1.242991,0.697170,Sometimes,Public_Transportation,0
Male,22.843634,1.718940,102.868746,yes,yes,2.788269,3.802266,Sometimes,no,1.145091,no,0.986897,0.642291,Sometimes,Automobile,1
Male,26.850750,1.731700,118.504868,yes,yes,2.924070,1.375784,Sometimes,no,2.615342,no,0.588231,0.928221,no,Public_Transportation,1
Female,18.199044,1.762922,78.632982,yes,no,1.569280,2.594955,Sometimes,no,1.518379,no,2.526466,0.494080,no,Public_Transportation,0
Female,24.043561,1.621806,57.234402,yes,yes,2.133517,1.586462,Sometimes,no,1.139131,no,2.288306,0.352924,no,Automobile,0
Male,17.361498,1.746444,52.042172,yes,yes,1.263088,3.288860,Sometimes,no,2.636332,no,1.504219,0.417695,Sometimes,Public_Transportation,0
Male,26.691955,1.787049,48.791017,no,yes,2.866200,3.302901,Sometimes,no,1.541741,no,1.633207,0.533331,Sometimes,Public_Transportation,0
Female,24.716098,1.593258,59.935529,yes,yes,2.752592,1.359349,Always,no,1.325374,no,0.744607,1.800249,Sometimes,Public_Transportation,0
Male,25.149396,1.780277,120.634631,yes,yes,2.891454,1.837860,Sometimes,no,1.338764,no,1.137793,0.917672,Sometimes,Public_Transportation,1
Female,19.120866,1.735000,48.270188,yes,yes,2.351636,3.409835,Sometimes,no,1.092001,no,1.122061,1.263304,Sometimes,Public_Transportation,0
Female,28.132210,1.621938,47.046764,no,yes,1.613144,2.527659,Sometimes,no,2.988352,no,0.983131,0.645724,Sometimes,Public_Transportation,0
Female,21.896941,1.611866,42.026752,yes,yes,2.518329,3.978851,Sometimes,no,1.195730,no,0.534515,0.765089,Sometimes,Public_Transportation,0
Female,33.994320,1.613378,60.982200,yes,no,2.246696,3.403746,Frequently,no,2.203744,no,0.031047,1.855328,Sometimes,Public_Transportation,0
Male,16.929481,1.734434,74.392436,yes,no,2.211222,2.111899,Sometimes,no,1.376841,no,0.052853,1.375240,Sometimes,Automobile,0
Male,15.014043,1.603293,45.066061,yes,yes,1.511186,3.679171,Sometimes,no,2.662463,no,1.937882,0.180082,no,Public_Transportation,0
Male,21.353835,1.759037,80.434103,yes,no,1.002123,3.954592,Frequently,no,1.325594,no,0.288478,1.548773,Sometimes,Public_Transportation,0
Male,23.499078,1.799695,53.708631,yes,yes,1.404492,2.381309,Frequently,no,1.070634,no,0.046597,1.829965,Sometimes,Public_Transportation,0
Male,22.330675,1.688460,72.897356,yes,yes,1.630573,1.563452,Sometimes,no,2.889190,no,0.946122,1.513946,no,Public_Transportation,0
Female,22.776822,1.563621,47.318938,yes,yes,2.250415,2.627994,Sometimes,no,1.472745,no,0.375918,1.950077,Sometimes,Public_Transportation,0
Male,18.891530,1.852683,85.737669,yes,yes,1.152439,2.176149,Sometimes,no,2.325284,no,0.265281,1.357442,Sometimes,Public_Transportation,0
Male,25.077543,1.804790,128.996582,yes,yes,2.742414,1.010977,Sometimes,no,1.686973,no,0.819338,1.368018,Sometimes,Public_Transportation,1
Male,16.566407,1.770722,151.273012,yes,yes,1.429486,1.908195,Sometimes,no,2.822835,no,0.142122,1.138160,no,Public_Transportation,0
Female,21.941940,1.586882,89.520144,yes,yes,2.792594,2.815321,Sometimes,no,2.299426,no,0.542809,0.539945,Sometimes,Public_Transportation,0
Male,17.283844,1.740378,47.882146,yes,yes,2.882947,1.175091,Frequently,no,1.410289,no,2.339976,1.357702,Sometimes,Public_Transportation,0
Male,19.234845,1.772720,121.591994,no,yes,1.638395,1.376994,Frequently,no,1.368524,no,1.031655,0.428140,no,Automobile,0
Male,33.317516,1.723465,115.452784,yes,no,2.755399,2.041191,Sometimes,no,1.163369,no,0.025214,1.290815,Sometimes,Automobile,1
Female,24.126540,1.682210,79.879423,yes,yes,2.765001,3.213525,Sometimes,no,1.548783,no,0.928267,1.033471,Sometimes,Public_Transportation,0
Male,43.199370,1.745634,115.193347,yes,yes,2.653225,2.876471,Sometimes,no,2.361069,no,2.230542,0.079409,Sometimes,Public_Transportation,1
Male,18.257217,1.812326,78.944159,yes,yes,2.761553,2.284989,Sometimes,no,1.933941,no,1.274440,1.009832,no,Automobile,0
Male,23.381190,1.731452,52.435709,no,no,2.809767,3.454252,Sometimes,yes,2.970290,no,2.577374,0.981709,no,Public_Transportation,0
Female,15.372930,1.790493,87.305859,yes,yes,1.453627,1.606668,Sometimes,no,2.282458,no,1.043733,0.132629,Sometimes,Automobile,0
Male,19.195324,1.725880,85.730874,yes,yes,2.530098,2.182581,Sometimes,no,2.347527,no,0.527361,0.581728,Sometimes,Public_Transportation,0
Female,20.652746,1.686454,59.129283,yes,yes,1.822593,2.942316,Sometimes,no,2.578671,no,0.203694,1.026146,Sometimes,Public_Transportation,0
Female,17.991484,1.718426,67.612504,no,yes,1.444312,1.269452,Sometimes,no,1.550063,no,2.216785,0.286502,Sometimes,Public_Transportation,0
Male,17.985440,1.666295,43.834819,yes,yes,2.613757,1.753114,Sometimes,no,2.323090,no,1.032140,1.520823,no,Public_Transportation,0
Male,21.781426,1.901943,120.774034,yes,yes,2.161274,2.226385,Sometimes,no,2.306866,no,2.450866,1.193850,Sometimes,Public_Transportation,0
Female,20.514138,1.678746,53.994192,yes,yes,1.486430,3.374201,Sometimes,no,1.423876,no,0.599749,0.607623,no,Public_Transportation,0
Male,46.375216,1.721952,116.426452,yes,yes,1.912003,1.061349,Sometimes,no,2.166865,no,2.218472,0.909602,Sometimes,Public_Transportation,1
Male,15.384469,1.870526,78.236660,yes,no,1.277586,3.152283,Sometimes,no,2.225325,no,2.271334,0.953557,no,Public_Transportation,0
Female,23.391801,1.734462,72.153510,no,yes,1.383719,1.237281,Sometimes,no,1.256658,no,0.371883,1.231570,Sometimes,Automobile,0
Male,22.800760,1.761628,148.323745,yes,yes,1.367856,2.557511,Frequently,no,2.167524,no,2.153525,0.309624,Sometimes,Public_Transportation,0
Female,22.797849,1.604021,54.906014,yes,yes,2.579378,1.313777,Sometimes,no,1.365545,no,0.480132,1.971106,Sometimes,Public_Transportation,0
Female,33.080736,1.702923,78.307824,yes,yes,1.677639,1.512388,Sometimes,no,2.045423,no,2.713984,1.222529,Sometimes,Public_Transportation,0
Male,32.642057,1.798733,112.119511,yes,no,2.958950,3.754554,Sometimes,no,1.156172,no,2.131042,1.010668,Sometimes,Public_Transportation,1
Male,22.574036,1.778128,104.968903,yes,yes,1.231279,3.313273,Sometimes,no,2.366710,no,2.573584,0.717275,Sometimes,Public_Transportation,0
Female,18.534922,1.683192,48.857604,yes,yes,1.295288,3.838132,Frequently,no,1.247842,no,0.431005,0.294040,no,Public_Transportation,0
Female,25.044618,1.697638,92.005841,no,yes,2.516353,1.585857,Sometimes,no,1.543641,no,0.941258,1.229716,Sometimes,Public_Transportation,0
Male,17.176426,1.702731,44.083095,yes,yes,2.844954,2.113679,Sometimes,no,2.417376,no,2.235392,0.579145,Sometimes,Public_Transportation,0
Male,27.858363,1.755361,98.134034,yes,yes,1.304280,3.370439,Sometimes,no,2.759763,no,0.502799,1.733004,no,Public_Transportation,0
Male,30.728402,1.735750,139.583247,yes,yes,1.995335,1.987752,Sometimes,no,2.613426,yes,1.556766,1.605890,no,Public_Transportation,0
Male,16.503594,1.741761,71.917338,no,yes,2.531565,3.422301,Sometimes,no,1.848032,no,2.636371,0.781776,Sometimes,Public_Transportation,0
Female,18.940503,1.705643,46.478338,yes,yes,1.925633,2.779836,Sometimes,no,2.884011,no,2.666402,0.486142,Sometimes,Public_Transportation,0
Male,28.498169,1.808120,105.877845,no,yes,1.060440,2.853815,Sometimes,no,2.232520,yes,0.551741,0.413691,Sometimes,Automobile,0
Male,16.440615,1.728056,128.042222,yes,yes,2.315687,3.320112,Sometimes,no,1.153318,no,1.090860,1.525021,no,Public_Transportation,0
Female,15.350150,1.742115,83.059556,yes,yes,2.872319,2.166388,Sometimes,no,1.650598,no,0.321010,1.264707,Sometimes,Public_Transportation,0
Male,19.406029,1.927663,103.363030,yes,yes,2.372575,2.660798,Sometimes,no,1.982678,no,1.700276,0.811243,Sometimes,Public_Transportation,0
Male,23.595656,1.750258,92.432387,yes,yes,1.361442,2.225055,Sometimes,no,2.177090,no,0.153848,1.904956,Sometimes,Public_Transportation,0
Female,29.361398,1.689229,49.193831,no,yes,2.893764,3.098297,Sometimes,no,1.552826,no,1.546687,1.804518,no,Walking,0
Male,21.292260,1.773358,79.375808,no,no,1.293709,2.991898,Sometimes,no,2.323185,no,2.364350,1.332029,Sometimes,Public_Transportation,0
Male,29.844306,1.640295,104.076001,yes,yes,2.392384,1.344353,Sometimes,no,2.414665,no,2.378005,0.745813,Sometimes,Public_Transportation,0
Male,16.291196,1.802326,53.795903,yes,yes,1.045658,3.937881,Sometimes,no,1.147235,yes,1.132324,0.878987,no,Public_Transportation,0
Female,29.658461,1.769768,107.573590,yes,yes,2.866596,3.538561,Sometimes,no,2.873229,no,0.434063,0.218960,Sometimes,Public_Transportation,0
Male,19.819935,1.699100,89.262772,yes,yes,1.882348,3.989629,Frequently,no,2.664571,no,2.597559,1.373533,Frequently,Public_Transportation,0
Male,15.041532,1.760471,85.070446,yes,yes,1.516661,1.702244,Sometimes,no,1.502233,no,0.635180,1.760716,Sometimes,Public_Transportation,0
Male,15.947729,1.777816,67.933833,no,yes,2.943501,3.242067,Sometimes,no,1.171468,no,2.758409,0.413634,Frequently,Public_Transportation,0
Male,27.583571,1.774372,117.046968,yes,no,2.121669,1.619750,Sometimes,yes,2.493118,no,1.014787,0.000204,Sometimes,Public_Transportation,1
Female,17.826815,1.639857,64.105304,no,yes,2.174028,1.641060,Sometimes,no,1.965909,no,0.638014,0.012109,Sometimes,Public_Transportation,0
Male,18.416297,1.675893,87.794142,yes,yes,2.143774,1.165429,Sometimes,no,1.279832,no,2.217302,0.902654,Sometimes,Public_Transportation,0
Male,28.899837,1.854259,121.923265,yes,yes,1.859539,2.588612,Sometimes,no,2.330007,no,0.016440,0.379459,Sometimes,Public_Transportation,1
Female,22.415526,1.620405,63.270235,yes,yes,2.781605,1.818854,Sometimes,no,2.289398,no,1.698245,0.645851,Sometimes,Automobile,0
Female,20.257856,1.612297,44.621226,no,yes,2.933948,1.860740,Sometimes,no,2.084298,no,0.281377,1.101933,Sometimes,Public_Transportation,0
Male,37.288121,1.710375,44.030924,yes,no,1.282922,3.306328,Sometimes,no,1.407452,no,1.790178,0.098360,Sometimes,Public_Transportation,0
Female,30.050484,1.658436,67.836481,yes,yes,2.284675,3.693838,Sometimes,no,2.263154,yes,2.710872,0.379042,Sometimes,Public_Transportation,0
Male,19.661730,1.697676,51.713511,yes,yes,2.405788,1.895572,Sometimes,no,2.252968,no,2.690144,1.018207,no,Public_Transportation,0
Male,19.632663,1.770823,98.624422,yes,yes,2.929847,2.947950,Frequently,no,2.907870,no,1.348968,1.542865,Frequently,Public_Transportation,0
Male,24.819983,1.777403,118.800521,yes,yes,2.817217,1.526981,Sometimes,no,2.494671,no,2.488563,0.347668,Sometimes,Automobile,1
Male,34.189198,1.802024,122.936981,yes,yes,2.780078,2.111163,Sometimes,no,2.042594,no,1.224331,0.201721,no,Automobile,1
Female,20.585383,1.576924,91.853419,yes,yes,1.257491,1.484852,Sometimes,no,1.648137,no,1.609212,0.899392,Sometimes,Public_Transportation,0
Female,18.267815,1.675219,49.280364,no,yes,1.037566,1.644228,Sometimes,no,1.859811,no,1.306992,1.096328,Sometimes,Automobile,0
Male,21.202874,1.758422,85.494264,yes,yes,1.661249,1.005652,no,no,1.924285,no,1.943919,0.285368,Sometimes,Public_Transportation,0
Female,26.775018,1.653579,76.646413,yes,no,2.095302,3.675656,Sometimes,no,2.454757,no,2.566338,0.291563,Sometimes,Public_Transportation,0
Male,16.648618,1.776290,56.700359,yes,yes,2.219392,2.483069,Sometimes,no,2.384231,no,0.546474,0.321965,no,Public_Transportation,0
Male,15.534682,1.668155,65.181179,yes,yes,1.608424,2.996337,Always,no,1.943794,no,2.100162,0.176364,Sometimes,Public_Transportation,0
Male,18.043406,1.838855,96.263064,yes,yes,2.479188,3.408824,Frequently,no,2.892173,no,2.245521,1.336124,Sometimes,Public_Transportation,0
Male,25.113748,1.767142,106.488606,yes,yes,2.849937,3.128927,Sometimes,no,2.057637,no,0.135247,0.631260,Sometimes,Public_Transportation,1
Male,15.712977,1.738463,76.399666,yes,yes,2.538731,3.597134,Sometimes,no,2.689706,no,2.626006,1.837317,no,Public_Transportation,0
Male,37.145768,1.729009,118.556171,yes,yes,2.349653,2.044126,Sometimes,no,1.825835,no,1.990572,0.534620,Sometimes,Bike,1
Female,20.021689,1.538583,79.618592,yes,yes,1.604836,2.028987,Sometimes,no,1.790816,no,2.277078,0.706211,Sometimes,Public_Transportation,0
Male,19.421294,1.719562,64.572127,no,yes,1.277791,3.636716,Sometimes,no,2.705853,no,1.128715,1.336419,Sometimes,Public_Transportation,0
Female,22.778875,1.683186,91.339661,yes,yes,1.126539,2.558398,Sometimes,no,2.194241,no,1.073533,0.269273,no,Public_Transportation,0
Female,22.675240,1.649205,129.695623,yes,yes,2.516990,1.640187,Sometimes,no,2.424901,no,0.138246,0.227381,Sometimes,Public_Transportation,0
Male,16.540844,1.779443,61.517989,yes,no,2.030576,2.176478,Sometimes,no,2.784721,no,2.077042,1.285369,Sometimes,Automobile,0
Female,16.959483,1.608545,70.598731,yes,yes,2.827148,2.331918,Sometimes,no,1.824422,yes,0.315293,1.785447,no,Public_Transportation,0
Female,20.450089,1.694847,73.198177,no,yes,1.118380,1.753958,Sometimes,no,2.448425,no,1.856955,1.242474,no,Public_Transportation,0
Male,20.491386,1.799567,70.333671,no,yes,2.691724,2.029484,Sometimes,no,1.635525,no,1.536228,0.976237,Sometimes,Automobile,0
Male,26.281017,1.716501,68.147543,yes,yes,2.620181,3.476118,Sometimes,no,2.783354,no,2.257686,1.817472,no,Automobile,0
Female,19.379251,1.696159,78.446967,no,no,1.070057,1.506123,Always,no,1.934129,no,1.336820,0.600001,no,Public_Transportation,0
Female,23.555783,1.704946,45.536820,yes,yes,2.642914,3.899556,Sometimes,yes,1.021384,no,2.927423,0.632168,Sometimes,Public_Transportation,0
Female,15.826136,1.691241,66.180135,yes,yes,1.265554,1.348581,Sometimes,no,1.492326,no,1.607735,0.960357,no,Public_Transportation,0
Female,20.399417,1.676081,55.955305,yes,yes,1.921864,3.803033,Sometimes,no,2.407255,no,1.205013,0.316076,Sometimes,Public_Transportation,0
Female,21.330635,1.706999,100.959053,yes,yes,1.846032,2.179055,Sometimes,no,1.073402,no,2.210049,1.014720,Sometimes,Public_Transportation,0
Male,21.218613,1.830327,88.480583,no,yes,2.204389,1.694961,Sometimes,no,2.755686,no,0.510013,1.843489,no,Public_Transportation,0
Female,23.662729,1.709160,46.937275,yes,yes,2.686259,2.359574,Sometimes,no,1.357271,no,1.234800,0.624594,Sometimes,Automobile,0
Male,16.503055,1.719122,145.610701,yes,yes,2.561158,3.216765,Frequently,no,1.932062,no,0.125188,1.148652,no,Public_Transportation,0
Female,35.957767,1.658649,81.330232,yes,yes,2.037159,2.216568,Sometimes,no,1.928619,no,2.916294,0.742122,no,Public_Transportation,0
Male,16.735725,1.869772,81.547277,no,yes,1.792968,3.004590,Sometimes,no,1.622591,no,1.216818,1.317574,no,Automobile,0
Female,19.191549,1.564741,36.930620,yes,no,2.622693,2.514976,Frequently,no,1.624206,no,0.760146,1.977374,Sometimes,Public_Transportation,0
Female,21.008913,1.668541,96.623025,yes,yes,1.661460,2.839636,Sometimes,no,1.453897,no,2.298692,1.059950,Sometimes,Public_Transportation,0
Female,24.250236,1.640164,96.219117,yes,yes,2.139415,1.669413,Sometimes,no,1.447404,no,0.812890,0.259987,Sometimes,Public_Transportation,0
Male,21.098301,1.721661,142.765733,yes,yes,2.333840,3.919920,Sometimes,no,1.526534,no,0.472153,1.526317,no,Public_Transportation,0
Male,33.769338,1.676957,92.693309,no,yes,2.566251,2.537350,Frequently,no,2.949025,no,0.042392,0.388687,Sometimes,Public_Transportation,0
Male,17.249811,1.715939,92.580364,no,yes,2.135306,2.820519,Sometimes,no,1.738508,no,1.337912,1.991258,no,Public_Transportation,0
Male,19.646530,1.762835,58.103753,yes,yes,1.617900,1.228294,Sometimes,no,2.199883,no,2.511537,1.483182,no,Public_Transportation,0
Female,15.733842,1.563558,54.980535,yes,yes,2.040462,3.331936,Sometimes,no,1.246996,no,2.318136,1.804819,Sometimes,Public_Transportation,0
Female,16.744018,1.661810,45.699163,yes,yes,2.359117,1.415048,Sometimes,no,2.176959,no,1.504276,0.192856,Sometimes,Automobile,0
Female,26.520585,1.649584,82.658576,yes,yes,2.559891,1.036692,Sometimes,no,1.595405,no,2.692073,1.911411,Sometimes,Public_Transportation,0
Female,21.297002,1.521920,69.016185,yes,yes,2.699021,3.643369,Sometimes,no,1.917320,no,2.177482,0.045900,Frequently,Public_Transportation,0
Male,33.661022,1.786402,110.677523,yes,yes,1.827391,1.223954,Sometimes,no,2.403569,no,1.583591,0.723375,no,Public_Transportation,1
Male,16.489173,1.772286,103.889829,no,yes,2.384888,3.379327,Sometimes,no,1.746508,no,0.629962,0.554909,Sometimes,Automobile,0
Female,19.489818,1.682607,124.015950,yes,yes,1.976031,3.684123,Sometimes,no,1.400840,no,2.535296,1.236740,Sometimes,Motorbike,0
Female,31.287421,1.718097,115.970886,yes,yes,2.804229,3.502558,Sometimes,no,1.814749,no,1.743746,1.434000,Sometimes,Public_Transportation,0
Male,18.215858,1.752833,101.497823,no,yes,2.605580,3.678511,Frequently,no,1.072324,no,2.330958,1.713019,no,Public_Transportation,0
Female,16.152997,1.687349,128.690771,yes,yes,2.083792,2.906257,Sometimes,no,2.862725,no,1.296718,0.566321,no,Public_Transportation,0
Female,19.265777,1.639529,80.353180,no,yes,1.032327,2.017788,Sometimes,no,1.754629,no,2.220790,0.834714,Sometimes,Automobile,0
Female,19.026302,1.634756,60.753804,yes,yes,1.849515,3.880617,Sometimes,no,2.704829,yes,1.322599,1.384214,Sometimes,Automobile,0
Female,26.463960,1.696064,62.591889,yes,no,1.889905,3.838325,Frequently,no,2.922145,no,2.192681,0.292322,no,Public_Transportation,0
Female,21.821262,1.607731,84.700743,no,yes,1.931698,2.910391,Sometimes,no,2.844200,no,0.540079,0.709485,no,Public_Transportation,0
Male,25.589266,1.752835,111.250850,yes,yes,1.900850,2.519847,Always,no,1.270708,no,1.479218,0.916306,Sometimes,Automobile,1
Female,25.502683,1.668598,85.180095,yes,yes,2.167856,2.089958,Sometimes,no,1.084992,no,2.233401,1.618326,Sometimes,Public_Transportation,0
Female,27.802622,1.688865,80.915901,yes,yes,2.715019,1.844850,Sometimes,no,1.212971,no,0.462386,0.208773,no,Public_Transportation,0
Female,15.710997,1.685078,81.614367,yes,yes,2.121287,2.685765,Sometimes,no,2.973026,no,1.103645,0.861458,no,Public_Transportation,0
Female,23.099828,1.660804,53.026303,yes,yes,2.115132,1.212784,Sometimes,no,1.753800,no,2.129813,1.587371,no,Public_Transportation,0
Female,18.094452,1.608331,111.854996,yes,yes,2.386302,2.855441,Sometimes,no,2.296352,no,1.170803,0.088409,Sometimes,Public_Transportation,0
Male,16.937207,1.824138,111.556587,yes,yes,1.524095,2.669676,no,no,2.421769,no,2.976705,1.256968,no,Public_Transportation,0
Male,15.345355,1.773051,90.151134,yes,yes,2.923921,1.147985,Sometimes,no,2.906661,no,2.477231,1.267379,Sometimes,Public_Transportation,0
Male,16.025428,1.679787,72.977616,yes,no,2.957243,1.582655,Sometimes,no,2.216489,no,0.897739,0.202641,Sometimes,Public_Transportation,0
Male,18.737936,1.809201,75.235249,no,yes,2.790603,3.795414,Sometimes,no,1.860418,no,0.882485,0.334118,Sometimes,Public_Transportation,0
Male,22.362012,1.724893,87.808856,no,yes,2.591721,1.676297,Sometimes,no,1.057424,no,1.616822,0.543325,Sometimes,Public_Transportation,0
Male,29.686636,1.736687,105.411095,yes,yes,2.580012,1.759541,Sometimes,no,2.375929,no,0.476553,0.071672,no,Automobile,1
Female,15.663519,1.612497,41.430101,yes,no,2.137036,1.402539,Sometimes,no,1.321354,no,1.159422,1.342243,Sometimes,Public_Transportation,0
Female,23.526642,1.729966,63.552060,yes,yes,1.401333,1.798734,Sometimes,no,1.952125,no,2.716613,0.698207,no,Automobile,0
Male,15.056670,1.719674,98.953033,no,yes,1.323445,1.974883,Sometimes,no,2.692186,no,2.544149,1.841749,no,Public_Transportation,0
Male,15.303963,1.759855,103.860438,yes,yes,2.816810,1.232803,Sometimes,no,2.198288,no,2.018042,0.153647,Sometimes,Public_Transportation,0
Male,28.281516,1.783283,58.043139,no,no,2.633453,3.228538,Sometimes,no,2.188446,no,2.018069,1.051216,Sometimes,Public_Transportation,0
Male,17.738630,1.802995,71.591680,no,yes,1.185852,3.769811,Frequently,no,2.027291,no,1.527866,1.501352,Sometimes,Walking,0
Female,21.836194,1.715042,88.588440,yes,yes,2.120496,2.391705,Sometimes,no,2.026145,no,1.618284,1.394770,Sometimes,Public_Transportation,0
Female,18.517008,1.631887,70.261700,no,no,1.366949,3.757882,Sometimes,no,2.338871,no,2.449777,1.764439,Sometimes,Public_Transportation,0
Male,18.667713,1.820354,53.858250,yes,no,1.194265,3.103264,Sometimes,no,2.143867,no,2.695550,1.837718,Sometimes,Public_Transportation,0
Male,29.755783,1.756275,96.381653,yes,no,1.180113,3.752879,Sometimes,no,1.263938,no,2.338726,0.057532,Sometimes,Public_Transportation,0
Male,17.804319,1.810620,83.485980,no,yes,2.638421,1.138608,Sometimes,no,2.540832,yes,2.100796,0.877010,no,Public_Transportation,0
Male,16.506239,1.724879,74.473829,yes,yes,1.362620,1.879225,Sometimes,no,1.872848,no,1.611758,0.453546,Sometimes,Automobile,0
Female,22.289613,1.615284,130.245837,yes,yes,1.863547,2.905485,Sometimes,no,2.393581,no,0.931626,1.747891,no,Automobile,0
Male,17.161172,1.639089,85.929864,yes,yes,1.788400,1.495652,Sometimes,no,1.019462,no,1.826896,0.234390,Sometimes,Walking,0
Male,22.375950,1.672230,64.833686,yes,yes,2.064803,3.190067,Sometimes,no,2.165143,no,1.552328,1.991117,Sometimes,Automobile,0
Female,17.142272,1.629054,67.242740,yes,yes,1.710126,2.560440,Sometimes,no,1.341620,no,2.209547,0.833193,Sometimes,Public_Transportation,0
Male,19.850693,1.761923,77.202155,no,yes,2.698842,3.286926,Frequently,no,2.675450,no,2.785492,1.699691,Sometimes,Public_Transportation,0
Female,15.861213,1.655682,48.331434,yes,yes,1.658460,1.362738,Sometimes,no,2.622953,no,1.611854,1.626254,Sometimes,Automobile,0
Female,26.043985,1.638446,77.068643,yes,no,1.005866,1.356837,Sometimes,no,1.646755,no,0.784122,1.602011,Sometimes,Public_Transportation,0
Male,18.404678,1.754098,87.847907,yes,yes,1.746644,2.719663,Sometimes,no,1.849562,no,2.730032,0.362592,Sometimes,Public_Transportation,0
Female,16.849051,1.711127,60.668529,yes,yes,1.148812,2.318281,Sometimes,no,2.507034,no,0.238428,0.155320,Sometimes,Motorbike,0
Female,16.007735,1.579549,42.486417,yes,yes,2.907411,2.643811,Sometimes,no,1.252152,no,2.059682,1.827568,no,Public_Transportation,0
Male,24.0,1.84,116.2,yes,yes,1.9,1.6,Sometimes,no,1.1,no,1.3,0.5,Sometimes,Public_Transportation,1
Male,27.0,1.82,81.0,yes,yes,2.1,3.0,Frequently,no,1.5,no,1.0,1.9,Sometimes,Public_Transportation,0
Female,22.0,1.63,70.7,yes,yes,2.3,2.1,Sometimes,no,2.3,no,0.8,1.3,no,Public_Transportation,0
Male,18.0,1.71,72.3,yes,yes,2.0,4.0,Sometimes,no,1.9,no,2.8,0.3,Sometimes,Public_Transportation,0
Female,15.0,1.55,77.9,yes,yes,2.1,3.5,Sometimes,no,3.0,no,3.0,1.8,no,Public_Transportation,0
